order_id,order_date,order_placed_time,day_of_week,city,vendor_id,vendor_name,order_type,driver_id,distance_km,weather_condition,is_peak_hour,order_value_inr,delivery_time_min,is_delayed,is_cancelled,customer_rating
ORD02531,5/24/2026,8:26:00,Sunday,Mumbai,V007,Wok This Way,Food Delivery,DRV026,3.23,Clear,0,292.69,33.5,0,0,4
ORD02532,5/25/2026,16:39:00,Monday,Bengaluru,V010,Bun Intended Burgers,Grocery,DRV007,3.04,Rain,0,915.77,26.5,0,0,5
ORD02533,2/10/2026,16:18:00,Tuesday,Mumbai,V007,Wok This Way,Pharmacy,DRV021,2.66,Clear,0,773.81,27.4,0,0,3
ORD02534,4/30/2026,17:53:00,Thursday,Bengaluru,V004,Curry Express,Pharmacy,DRV024,1.17,Rain,0,354.99,13.5,0,0,5
ORD02535,6/16/2026,16:34:00,Tuesday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV050,1.56,Clear,0,1296.14,21.3,0,0,3
ORD02536,5/10/2026,13:00:00,Sunday,Bengaluru,V008,Pizza Junction,Grocery,DRV033,1.2,Clear,1,490.84,24.4,0,0,4
ORD02537,5/8/2026,20:09:00,Friday,Chennai,V003,Bowl & Broth,Food Delivery,DRV009,5.64,Clear,1,549.21,36,0,0,5
ORD02538,2/9/2026,16:29:00,Monday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV057,1.51,Clear,0,705.37,21.9,0,0,4
ORD02539,4/21/2026,14:33:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV019,2.11,Rain,0,540.94,24.8,0,0,5
ORD02540,1/13/2026,15:07:00,Tuesday,Bengaluru,V004,Curry Express,Food Delivery,DRV045,0.57,Clear,0,1318.36,13.5,0,0,4
ORD02541,6/27/2026,10:32:00,Saturday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV028,5.98,Rain,0,476.26,53.3,1,0,2
ORD02542,2/1/2026,15:29:00,Sunday,Bengaluru,V010,Bun Intended Burgers,Grocery,DRV040,6.25,Rain,0,715.86,49,1,0,4
ORD02543,2/13/2026,22:36:00,Friday,Delhi,V006,Tandoori Nights,Grocery,DRV005,2.38,Clear,0,1368.76,30.6,0,0,4
ORD02544,5/7/2026,14:56:00,Thursday,Delhi,V006,Tandoori Nights,Food Delivery,DRV021,2.02,Clear,0,348.91,28.1,0,0,4
ORD02545,1/18/2026,11:34:00,Sunday,Mumbai,V012,Dosa Point,Food Delivery,DRV023,0.53,Clear,0,379.31,13.4,0,0,5
ORD02546,3/17/2026,18:16:00,Tuesday,Chennai,V002,Urban Tadka,Food Delivery,DRV010,4.32,Rain,0,502.28,31.4,0,0,5
ORD02547,1/12/2026,18:27:00,Monday,Chennai,V002,Urban Tadka,Food Delivery,DRV043,1.78,Rain,0,213.69,19.2,0,0,4
ORD02548,1/2/2026,14:00:00,Friday,Delhi,V006,Tandoori Nights,Food Delivery,DRV005,1.64,Clear,0,131.8,23,0,0,3
ORD02549,3/12/2026,14:47:00,Thursday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV038,1.44,Rain,0,915.34,21.9,0,0,4
ORD02550,5/12/2026,18:16:00,Tuesday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV002,2.76,Rain,0,947.53,25.7,0,0,5
ORD02551,2/21/2026,16:03:00,Saturday,Bengaluru,V004,Curry Express,Food Delivery,DRV016,4.58,Clear,0,1307.54,33.9,0,0,5
ORD02552,6/29/2026,15:18:00,Monday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV021,0.5,Rain,0,628.16,22.6,0,0,4
ORD02553,6/15/2026,11:12:00,Monday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV017,2.91,Rain,0,1196.77,26,0,0,4
ORD02554,5/8/2026,16:05:00,Friday,Hyderabad,V009,Sushi Central,Food Delivery,DRV031,0.77,Clear,0,468.25,12.9,0,0,5
ORD02555,4/21/2026,16:52:00,Tuesday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV012,3.01,Clear,0,897.2,33.5,0,0,4
ORD02556,4/3/2026,22:40:00,Friday,Hyderabad,V009,Sushi Central,Food Delivery,DRV015,2.33,Rain,0,299.29,35.2,0,0,4
ORD02557,3/5/2026,14:48:00,Thursday,Delhi,V006,Tandoori Nights,Food Delivery,DRV036,2.58,Clear,0,684.09,23.6,0,0,4
ORD02558,5/31/2026,18:40:00,Sunday,Mumbai,V012,Dosa Point,Food Delivery,DRV017,2.57,Clear,0,639.6,27.1,0,0,5
ORD02559,6/22/2026,12:22:00,Monday,Mumbai,V012,Dosa Point,Food Delivery,DRV035,1.42,Clear,1,586.52,34.3,0,0,5
ORD02560,5/4/2026,9:08:00,Monday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV020,2.28,Clear,0,318,,0,1,
ORD02561,4/12/2026,21:48:00,Sunday,Bengaluru,V010,Bun Intended Burgers,Grocery,DRV040,6.66,Heavy Traffic Event,1,998.67,67.8,1,0,3
ORD02562,2/26/2026,19:26:00,Thursday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV042,0.39,Clear,1,1063.77,9.5,0,0,5
ORD02563,3/21/2026,15:49:00,Saturday,Hyderabad,V009,Sushi Central,Grocery,DRV052,0.64,Clear,0,1183.14,18.9,0,0,5
ORD02564,6/28/2026,16:38:00,Sunday,Bengaluru,V004,Curry Express,Food Delivery,DRV052,0.88,Rain,0,405.32,22.9,0,0,4
ORD02565,4/25/2026,14:37:00,Saturday,Chennai,V003,Bowl & Broth,Grocery,DRV039,1.47,Rain,0,1183,21.9,0,0,4
ORD02566,6/6/2026,19:08:00,Saturday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV037,2.39,Clear,1,701.26,24.3,0,0,4
ORD02567,6/18/2026,22:39:00,Thursday,Mumbai,V007,Wok This Way,Grocery,DRV056,1.47,Clear,0,473.39,16.7,0,0,4
ORD02568,6/15/2026,10:38:00,Monday,Chennai,V001,Spice Route Kitchen,Grocery,DRV016,1.37,Clear,0,329.06,25.8,0,0,4
ORD02569,6/15/2026,13:17:00,Monday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV002,1.05,Clear,1,808.94,10.5,0,0,3
ORD02570,1/17/2026,15:55:00,Saturday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV009,1.33,Clear,0,603.12,11.5,0,0,5
ORD02571,4/1/2026,22:17:00,Wednesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV028,1.7,Heavy Traffic Event,0,1008.62,20,0,0,4
ORD02572,4/29/2026,15:37:00,Wednesday,Mumbai,V012,Dosa Point,Food Delivery,DRV056,6.31,Clear,0,648.56,48.7,1,0,4
ORD02573,4/2/2026,18:12:00,Thursday,Mumbai,V012,Dosa Point,Food Delivery,DRV016,1.32,Clear,0,390,14.6,0,0,5
ORD02574,6/12/2026,22:21:00,Friday,Hyderabad,V009,Sushi Central,Pharmacy,DRV040,1.24,Clear,0,739.76,26.5,0,0,4
ORD02575,4/18/2026,22:46:00,Saturday,Mumbai,V012,Dosa Point,Food Delivery,DRV003,4.54,Clear,0,169.17,40.1,0,0,5
ORD02576,2/16/2026,21:38:00,Monday,Delhi,V006,Tandoori Nights,Food Delivery,DRV018,1.49,Clear,1,196.03,29.9,0,0,4
ORD02577,4/24/2026,12:40:00,Friday,Delhi,V005,Green Leaf Cafe,Grocery,DRV057,1.65,Clear,1,212.18,19.6,0,0,4
ORD02578,4/12/2026,14:12:00,Sunday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV008,1.93,Clear,0,898.92,25.4,0,0,4
ORD02579,3/2/2026,13:17:00,Monday,Chennai,V003,Bowl & Broth,Food Delivery,DRV032,2.56,Clear,1,1363.7,28.5,0,0,5
ORD02580,5/5/2026,22:24:00,Tuesday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV026,3.48,Clear,0,171.56,31.3,0,0,4
ORD02581,6/8/2026,14:22:00,Monday,Bengaluru,V004,Curry Express,Food Delivery,DRV037,6.52,Clear,0,1210.48,44.6,0,0,4
ORD02582,4/21/2026,16:10:00,Tuesday,Hyderabad,V009,Sushi Central,Food Delivery,DRV014,1.74,Clear,0,712.73,16.5,0,0,4
ORD02583,2/7/2026,12:01:00,Saturday,Hyderabad,V009,Sushi Central,Pharmacy,DRV021,2.29,Clear,1,221.44,25.6,0,0,5
ORD02584,3/11/2026,13:32:00,Wednesday,Delhi,V006,Tandoori Nights,Food Delivery,DRV016,2.78,Rain,1,805.91,38,0,0,4
ORD02585,1/3/2026,18:04:00,Saturday,Chennai,V003,Bowl & Broth,Food Delivery,DRV027,1.81,Clear,0,492.49,17.4,0,0,5
ORD02586,1/11/2026,12:30:00,Sunday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV035,2.8,Rain,1,1092.03,27.5,0,0,3
ORD02587,5/5/2026,14:08:00,Tuesday,Delhi,V005,Green Leaf Cafe,Grocery,DRV019,4.57,Rain,0,408.09,41.8,0,0,3
ORD02588,4/30/2026,22:30:00,Thursday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV035,7.28,Clear,0,617.96,56.6,1,0,4
ORD02589,1/3/2026,16:28:00,Saturday,Chennai,V002,Urban Tadka,Grocery,DRV022,2.92,Clear,0,1066.01,27.4,0,0,5
ORD02590,2/13/2026,11:18:00,Friday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV026,2.02,Clear,0,1302.76,22.8,0,0,4
ORD02591,1/26/2026,21:48:00,Monday,Chennai,V003,Bowl & Broth,Food Delivery,DRV022,2.77,Clear,1,672.74,25.7,0,0,4
ORD02592,5/13/2026,22:40:00,Wednesday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV027,1.94,Rain,0,874,29.3,0,0,4
ORD02593,4/15/2026,9:03:00,Wednesday,Hyderabad,V009,Sushi Central,Food Delivery,DRV025,4.69,Clear,0,686.92,36.1,0,0,5
ORD02594,3/14/2026,17:23:00,Saturday,Bengaluru,V004,Curry Express,Grocery,DRV032,1.95,Rain,0,208.3,25.3,0,0,4
ORD02595,6/17/2026,17:50:00,Wednesday,Mumbai,V007,Wok This Way,Grocery,DRV003,4.12,Clear,0,770.3,38.6,0,0,3
ORD02596,2/3/2026,12:35:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV033,2.83,Clear,1,326.71,27,0,0,5
ORD02597,3/25/2026,19:01:00,Wednesday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV055,3.31,Clear,1,658.82,30.7,0,0,3
ORD02598,1/17/2026,16:32:00,Saturday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV013,1.12,Clear,0,967.27,12.3,0,0,5
ORD02599,3/11/2026,16:21:00,Wednesday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV032,5.57,Clear,0,582.07,49.3,1,0,3
ORD02600,4/20/2026,14:23:00,Monday,Hyderabad,V009,Sushi Central,Grocery,DRV039,1.24,Clear,0,274.35,17.2,0,0,4
ORD02601,1/26/2026,17:46:00,Monday,Bengaluru,V004,Curry Express,Food Delivery,DRV043,2.36,Clear,0,496.04,23.4,0,0,4
ORD02602,6/29/2026,14:54:00,Monday,Hyderabad,V009,Sushi Central,Food Delivery,DRV051,1.44,Clear,0,1004.87,22.9,0,0,5
ORD02603,4/11/2026,11:54:00,Saturday,Delhi,V006,Tandoori Nights,Food Delivery,DRV009,4.7,Clear,0,401.53,40.6,0,0,3
ORD02604,6/5/2026,11:47:00,Friday,Bengaluru,V008,Pizza Junction,Grocery,DRV044,3.32,Clear,0,745.3,33.2,0,0,5
ORD02605,6/19/2026,15:36:00,Friday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV009,2.24,Clear,0,163.22,19.2,0,0,3
ORD02606,3/22/2026,14:56:00,Sunday,Mumbai,V007,Wok This Way,Food Delivery,DRV033,1.86,Clear,0,834.52,24.5,0,0,4
ORD02607,4/25/2026,18:02:00,Saturday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV038,6.48,Clear,0,1344.29,43.1,0,0,5
ORD02608,5/24/2026,17:16:00,Sunday,Bengaluru,V004,Curry Express,Food Delivery,DRV049,1.74,Clear,0,988.55,22.1,0,0,4
ORD02609,2/28/2026,18:30:00,Saturday,Chennai,V003,Bowl & Broth,Food Delivery,DRV016,3.11,Clear,0,797.81,26.1,0,0,5
ORD02610,3/15/2026,14:22:00,Sunday,Hyderabad,V009,Sushi Central,Food Delivery,DRV009,0.92,Clear,0,514.99,29.4,0,0,5
ORD02611,5/9/2026,15:14:00,Saturday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV019,3.69,Clear,0,1087.31,33.1,0,0,4
ORD02612,5/28/2026,12:21:00,Thursday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV006,2.22,Rain,1,614.22,30.9,0,0,5
ORD02613,3/28/2026,14:20:00,Saturday,Mumbai,V007,Wok This Way,Pharmacy,DRV019,1.4,Rain,0,194.78,23,0,0,3
ORD02614,4/28/2026,15:36:00,Tuesday,Delhi,V006,Tandoori Nights,Food Delivery,DRV001,4.66,Clear,0,1284.47,,0,1,
ORD02615,5/11/2026,15:13:00,Monday,Bengaluru,V004,Curry Express,Pharmacy,DRV027,0.59,Clear,0,1016.83,14.3,0,0,5
ORD02616,2/25/2026,16:33:00,Wednesday,Mumbai,V007,Wok This Way,Food Delivery,DRV028,2.34,Clear,0,498.08,25.7,0,0,4
ORD02617,4/7/2026,17:21:00,Tuesday,Bengaluru,V004,Curry Express,Grocery,DRV056,1.63,Clear,0,179.81,16.5,0,0,4
ORD02618,2/4/2026,13:41:00,Wednesday,Hyderabad,V009,Sushi Central,Food Delivery,DRV052,2.69,Clear,1,694.38,30.6,0,0,5
ORD02619,4/13/2026,12:21:00,Monday,Chennai,V003,Bowl & Broth,Food Delivery,DRV036,2.56,Clear,1,274.88,28.8,0,0,5
ORD02620,5/12/2026,14:15:00,Tuesday,Bengaluru,V004,Curry Express,Food Delivery,DRV054,2.56,Clear,0,851.65,22.1,0,0,5
ORD02621,5/26/2026,14:31:00,Tuesday,Delhi,V006,Tandoori Nights,Pharmacy,DRV024,1.52,Clear,0,894.95,26.7,0,0,4
ORD02622,6/5/2026,16:14:00,Friday,Delhi,V006,Tandoori Nights,Food Delivery,DRV054,4.11,Rain,0,628.64,34.1,0,0,4
ORD02623,1/21/2026,10:01:00,Wednesday,Mumbai,V012,Dosa Point,Food Delivery,DRV012,10.74,Clear,0,503.86,,0,1,
ORD02624,6/14/2026,18:56:00,Sunday,Hyderabad,V009,Sushi Central,Food Delivery,DRV011,1.16,Rain,0,743.46,30.9,0,0,5
ORD02625,1/1/2026,11:02:00,Thursday,Hyderabad,V009,Sushi Central,Food Delivery,DRV037,7.15,Clear,0,486.78,45.7,1,0,3
ORD02626,2/17/2026,15:57:00,Tuesday,Bengaluru,V004,Curry Express,Food Delivery,DRV018,0.23,Heavy Traffic Event,0,1312.36,16.1,0,0,4
ORD02627,3/17/2026,17:37:00,Tuesday,Chennai,V003,Bowl & Broth,Food Delivery,DRV002,1.09,Clear,0,442.32,19.6,0,0,5
ORD02628,6/6/2026,15:42:00,Saturday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV043,6.07,Clear,0,461.34,42.6,0,0,4
ORD02629,3/9/2026,14:46:00,Monday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV051,3.35,Clear,0,637.44,32.5,0,0,5
ORD02630,2/4/2026,18:43:00,Wednesday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV008,4.1,Clear,0,743.81,30.1,0,0,5
ORD02631,1/22/2026,10:14:00,Thursday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV030,3.92,Rain,0,675.51,36.2,0,0,4
ORD02632,1/5/2026,14:21:00,Monday,Mumbai,V007,Wok This Way,Food Delivery,DRV044,8.38,Clear,0,512.81,57.1,1,0,2
ORD02633,2/17/2026,18:53:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Pharmacy,DRV032,3.02,Clear,0,617.5,28.8,0,0,5
ORD02634,4/8/2026,12:52:00,Wednesday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV005,0.71,Clear,1,1359.84,18.6,0,0,4
ORD02635,3/4/2026,17:52:00,Wednesday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV010,1.99,Clear,0,456.96,23.9,0,0,4
ORD02636,2/7/2026,21:46:00,Saturday,Chennai,V002,Urban Tadka,Food Delivery,DRV047,2.14,Clear,1,487.06,25,0,0,5
ORD02637,1/31/2026,22:18:00,Saturday,Mumbai,V007,Wok This Way,Food Delivery,DRV055,2.59,Clear,0,461.12,31.4,0,0,4
ORD02638,1/13/2026,8:29:00,Tuesday,Bengaluru,V004,Curry Express,Food Delivery,DRV023,0.78,Rain,0,302.18,18,0,0,5
ORD02639,3/3/2026,17:12:00,Tuesday,Hyderabad,V009,Sushi Central,Food Delivery,DRV030,10.05,Clear,0,881.78,55.9,1,0,4
ORD02640,1/23/2026,19:38:00,Friday,Chennai,V002,Urban Tadka,Grocery,DRV018,4.03,Clear,1,737.32,32.5,0,0,5
ORD02641,2/14/2026,16:07:00,Saturday,Delhi,V006,Tandoori Nights,Grocery,DRV057,1.81,Rain,0,711.77,30.8,0,0,4
ORD02642,3/26/2026,19:09:00,Thursday,Hyderabad,V009,Sushi Central,Food Delivery,DRV022,4.09,Clear,1,134.28,38.6,0,0,4
ORD02643,6/4/2026,17:40:00,Thursday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV050,1.91,Heavy Traffic Event,0,465.79,20.5,0,0,3
ORD02644,2/15/2026,15:18:00,Sunday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV028,8.15,Rain,0,191.1,61.2,1,0,2
ORD02645,4/17/2026,14:58:00,Friday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV006,2.59,Rain,0,734.45,31.4,0,0,4
ORD02646,3/28/2026,15:10:00,Saturday,Delhi,V006,Tandoori Nights,Food Delivery,DRV001,2.84,Clear,0,476.53,28.8,0,0,4
ORD02647,6/29/2026,20:24:00,Monday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV006,4.89,Rain,1,358.09,42.8,0,0,3
ORD02648,5/31/2026,14:15:00,Sunday,Mumbai,V007,Wok This Way,Food Delivery,DRV046,5.4,Clear,0,1013.71,44,0,0,4
ORD02649,1/8/2026,13:04:00,Thursday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV001,1.33,Clear,1,954.91,30.1,0,0,5
ORD02650,5/20/2026,12:06:00,Wednesday,Chennai,V003,Bowl & Broth,Food Delivery,DRV009,1.56,Clear,1,390.89,21.4,0,0,4
ORD02651,4/2/2026,14:17:00,Thursday,Mumbai,V007,Wok This Way,Pharmacy,DRV010,5.79,Clear,0,303.29,50,1,0,3
ORD02652,4/1/2026,22:06:00,Wednesday,Chennai,V002,Urban Tadka,Food Delivery,DRV016,8.65,Heavy Traffic Event,0,974.35,71.4,1,0,3
ORD02653,5/21/2026,16:31:00,Thursday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV020,1.93,Clear,0,231.85,34.1,0,0,3
ORD02654,4/6/2026,12:55:00,Monday,Mumbai,V007,Wok This Way,Food Delivery,DRV003,6.69,Clear,1,848.68,61.6,1,0,2
ORD02655,4/23/2026,15:31:00,Thursday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV037,1.82,Clear,0,743.9,18.4,0,0,5
ORD02656,1/16/2026,14:49:00,Friday,Chennai,V003,Bowl & Broth,Pharmacy,DRV011,6.88,Rain,0,1127.97,51.6,1,0,4
ORD02657,1/2/2026,20:06:00,Friday,Mumbai,V012,Dosa Point,Grocery,DRV035,3.51,Clear,1,326.93,36.8,0,0,5
ORD02658,5/30/2026,22:27:00,Saturday,Bengaluru,V004,Curry Express,Food Delivery,DRV017,1.24,Clear,0,886.24,18.4,0,0,5
ORD02659,2/24/2026,17:06:00,Tuesday,Chennai,V002,Urban Tadka,Food Delivery,DRV015,6.4,Clear,0,1000.81,32.7,0,0,5
ORD02660,3/2/2026,15:57:00,Monday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV002,2.38,Clear,0,1291.67,29.2,0,0,5
ORD02661,5/23/2026,17:52:00,Saturday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV043,0.54,Clear,0,568.85,,0,1,
ORD02662,1/8/2026,21:28:00,Thursday,Chennai,V002,Urban Tadka,Grocery,DRV031,3.11,Clear,1,1317.17,,0,1,
ORD02663,3/6/2026,12:13:00,Friday,Hyderabad,V009,Sushi Central,Food Delivery,DRV048,1.15,Rain,1,240.22,24.1,0,0,4
ORD02664,1/30/2026,12:27:00,Friday,Hyderabad,V009,Sushi Central,Food Delivery,DRV037,1.18,Heavy Traffic Event,1,1337.92,25.5,0,0,4
ORD02665,1/9/2026,20:35:00,Friday,Mumbai,V012,Dosa Point,Food Delivery,DRV010,5.17,Heavy Traffic Event,1,263.49,62.6,1,0,3
ORD02666,5/4/2026,17:10:00,Monday,Bengaluru,V004,Curry Express,Food Delivery,DRV051,1.47,Clear,0,440.59,22,0,0,5
ORD02667,1/4/2026,13:17:00,Sunday,Bengaluru,V008,Pizza Junction,Pharmacy,DRV021,1.3,Clear,1,359.14,25.7,0,0,5
ORD02668,5/26/2026,16:24:00,Tuesday,Chennai,V003,Bowl & Broth,Pharmacy,DRV001,3.08,Clear,0,794.17,27.7,0,0,5
ORD02669,6/28/2026,18:02:00,Sunday,Mumbai,V007,Wok This Way,Food Delivery,DRV015,5.58,Clear,0,813.4,41.1,0,0,4
ORD02670,2/19/2026,21:51:00,Thursday,Delhi,V006,Tandoori Nights,Food Delivery,DRV013,2.53,Rain,1,226.04,28.7,0,0,3
ORD02671,3/23/2026,10:16:00,Monday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV046,3.62,Clear,0,1241.06,32.3,0,0,4
ORD02672,4/7/2026,17:23:00,Tuesday,Bengaluru,V010,Bun Intended Burgers,Grocery,DRV026,0.77,Clear,0,1113.54,19.4,0,0,4
ORD02673,1/24/2026,15:52:00,Saturday,Bengaluru,V004,Curry Express,Food Delivery,DRV050,1.1,Clear,0,988,21.1,0,0,4
ORD02674,1/21/2026,18:04:00,Wednesday,Chennai,V002,Urban Tadka,Grocery,DRV021,4.8,Clear,0,1330.4,41.9,0,0,5
ORD02675,3/22/2026,16:00:00,Sunday,Delhi,V006,Tandoori Nights,Food Delivery,DRV019,1.8,Clear,0,905.85,24.4,0,0,4
ORD02676,6/20/2026,22:39:00,Saturday,Chennai,V003,Bowl & Broth,Food Delivery,DRV021,2.09,Clear,0,522.75,18.3,0,0,4
ORD02677,1/2/2026,22:48:00,Friday,Delhi,V006,Tandoori Nights,Pharmacy,DRV019,5.42,Heavy Traffic Event,0,1355.6,54.1,1,0,2
ORD02678,4/17/2026,13:18:00,Friday,Chennai,V001,Spice Route Kitchen,Grocery,DRV047,6.47,Rain,1,1394.46,68.4,1,0,3
ORD02679,1/24/2026,14:22:00,Saturday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV057,0.34,Clear,0,253.79,16.5,0,0,5
ORD02680,1/1/2026,15:35:00,Thursday,Hyderabad,V009,Sushi Central,Grocery,DRV006,7.05,Clear,0,314.91,45.9,1,0,3
ORD02681,3/10/2026,21:21:00,Tuesday,Hyderabad,V009,Sushi Central,Food Delivery,DRV058,2.64,Clear,1,931.88,30.4,0,0,5
ORD02682,4/29/2026,13:36:00,Wednesday,Mumbai,V012,Dosa Point,Food Delivery,DRV026,4.53,Clear,1,150.49,57.9,1,0,5
ORD02683,6/24/2026,21:33:00,Wednesday,Chennai,V003,Bowl & Broth,Food Delivery,DRV008,2.87,Clear,1,1064.56,28.9,0,0,5
ORD02684,5/1/2026,12:36:00,Friday,Hyderabad,V011,Roti Roll Co.,Food Delivery,DRV041,0.99,Clear,1,1246.14,19.9,0,0,3
ORD02685,6/2/2026,20:19:00,Tuesday,Chennai,V003,Bowl & Broth,Food Delivery,DRV059,9.77,Heavy Traffic Event,1,864.67,86.6,1,0,2
ORD02686,1/13/2026,14:13:00,Tuesday,Bengaluru,V008,Pizza Junction,Food Delivery,DRV025,1.88,Clear,0,361.92,28.8,0,0,5
ORD02687,6/9/2026,22:47:00,Tuesday,Delhi,V005,Green Leaf Cafe,Food Delivery,DRV035,3.55,Rain,0,132.23,35.4,0,0,4
ORD02688,2/15/2026,22:47:00,Sunday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV058,2.55,Clear,0,1331.47,26.7,0,0,3
ORD02689,5/4/2026,14:47:00,Monday,Delhi,V006,Tandoori Nights,Food Delivery,DRV008,4,Clear,0,1123.35,34.5,0,0,3
ORD02690,6/11/2026,12:17:00,Thursday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV001,0.3,Clear,1,1390.58,21.5,0,0,4
ORD02691,4/3/2026,17:22:00,Friday,Delhi,V006,Tandoori Nights,Food Delivery,DRV008,2.27,Clear,0,462.25,26.9,0,0,3
ORD02692,4/1/2026,11:17:00,Wednesday,Delhi,V006,Tandoori Nights,Grocery,DRV033,2.58,Clear,0,251.24,22.6,0,0,4
ORD02693,3/24/2026,16:26:00,Tuesday,Mumbai,V007,Wok This Way,Food Delivery,DRV011,4.1,Clear,0,1084.11,31.9,0,0,3
ORD02694,4/16/2026,19:11:00,Thursday,Bengaluru,V008,Pizza Junction,Grocery,DRV017,4.52,Clear,1,425.44,36.6,0,0,5
ORD02695,2/14/2026,14:10:00,Saturday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV021,1.21,Clear,0,676.52,16.8,0,0,4
ORD02696,1/3/2026,12:02:00,Saturday,Mumbai,V007,Wok This Way,Food Delivery,DRV032,0.7,Clear,1,199.32,18.9,0,0,3
ORD02697,2/4/2026,16:53:00,Wednesday,Hyderabad,V011,Roti Roll Co.,Grocery,DRV039,0.75,Heavy Traffic Event,0,539.47,19.9,0,0,3
ORD02698,3/14/2026,22:01:00,Saturday,Hyderabad,V009,Sushi Central,Pharmacy,DRV007,3.75,Heavy Traffic Event,0,1024.75,41.8,0,0,5
ORD02699,3/27/2026,14:24:00,Friday,Chennai,V003,Bowl & Broth,Food Delivery,DRV003,9.44,Rain,0,1291.87,61.6,1,0,3
ORD02700,4/19/2026,16:23:00,Sunday,Chennai,V002,Urban Tadka,Food Delivery,DRV016,2.78,Clear,0,1392.51,28.6,0,0,5
ORD02701,3/6/2026,12:17:00,Friday,Bengaluru,V010,Bun Intended Burgers,Food Delivery,DRV014,3.25,Rain,1,1280.33,29.4,0,0,5
ORD02702,5/29/2026,18:07:00,Friday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV056,2.37,Clear,0,433.39,23.6,0,0,4
ORD02703,1/11/2026,13:08:00,Sunday,Hyderabad,V009,Sushi Central,Food Delivery,DRV043,2.64,Clear,1,787.64,29.8,0,0,4
ORD02704,1/10/2026,14:54:00,Saturday,Mumbai,V012,Dosa Point,Food Delivery,DRV013,0.94,Clear,0,460.78,19,0,0,5
ORD02705,1/7/2026,13:14:00,Wednesday,Mumbai,V007,Wok This Way,Food Delivery,DRV009,0.64,Rain,1,1384.5,17.2,0,0,3
ORD02706,6/2/2026,20:40:00,Tuesday,Chennai,V003,Bowl & Broth,Pharmacy,DRV004,5.01,Clear,1,184.56,35.6,0,0,4
ORD02707,6/6/2026,15:47:00,Saturday,Chennai,V003,Bowl & Broth,Food Delivery,DRV037,7.37,Clear,0,156.43,41.6,0,0,5
ORD02708,5/3/2026,21:43:00,Sunday,Chennai,V001,Spice Route Kitchen,Food Delivery,DRV043,3.58,Rain,1,556.27,41.6,0,0,4
